order_number,order_date,item_name,quantity,product_price,total_products
13600,28-02-2019 18:25,Korma - Chicken,1,8.95,6
13600,28-02-2019 18:25,Dupiaza - Chicken,1,8.95,6
13594,27-02-2019 20:04,Chicken Tikka Pasanda,1,8.95,8
13591,27-02-2019 19:19,Dhansak - Chicken Tikka,1,8.95,4
13590,27-02-2019 19:16,Chicken Tikka (Main),1,8.95,4
13588,27-02-2019 18:50,Lamb Tikka (Main),1,8.95,3
13584,26-02-2019 18:14,Chicken Tikka Masala,1,8.95,5
13583,26-02-2019 13:26,Curry - Prawn,1,8.95,11
13581,25-02-2019 21:32,Chicken Tikka (Main),1,8.95,6
13581,25-02-2019 21:32,Vegetable Karahi,1,8.95,6
13578,25-02-2019 19:47,Mushroom - Chicken Tikka,1,8.95,9
13569,24-02-2019 18:39,Rogon - Chicken,1,8.95,5
13567,24-02-2019 18:36,Chicken Tikka Jalfrezi,1,8.95,10
13558,23-02-2019 20:56,Pathia - Lamb,1,8.95,3
13554,23-02-2019 19:26,Chicken Tikka Masala,1,8.95,3
13548,23-02-2019 18:57,Dhansak - Chicken,1,8.95,10
13546,23-02-2019 18:47,Dupiaza - Chicken,2,8.95,5
13544,23-02-2019 18:27,Tandoori Chicken (Main),1,8.95,7
13536,22-02-2019 22:24,Korma - Chicken,1,8.95,5
13536,22-02-2019 22:24,Methi - Lamb,1,8.95,5
13534,22-02-2019 20:12,Dhansak - Chicken,1,8.95,6
13531,22-02-2019 19:38,Chicken Tikka Masala,1,8.95,5
13522,22-02-2019 18:51,Dhansak - Chicken,1,8.95,5
13521,22-02-2019 18:40,Chicken Tikka (Main),1,8.95,8
13520,22-02-2019 18:33,Korma - Chicken,1,8.95,9
13516,22-02-2019 18:16,Chicken Tikka Masala,1,8.95,5
13515,22-02-2019 18:07,Chicken Tikka Jalfrezi,1,8.95,9
13512,22-02-2019 17:35,Chicken Karahi,1,8.95,2
13510,22-02-2019 17:31,Chicken Tikka Chilli Masala,2,8.95,6
13509,22-02-2019 16:25,Dupiaza - Lamb,1,8.95,7
13508,22-02-2019 13:36,Korma - Chicken,2,8.95,6
13503,21-02-2019 18:14,Bhuna - Chicken,1,8.95,7
13497,20-02-2019 19:12,Chicken Tikka Jalfrezi,1,8.95,4
13495,20-02-2019 18:20,Dupiaza - Lamb,1,8.95,8
13494,20-02-2019 18:12,Chicken Tikka Masala,1,8.95,7
13490,19-02-2019 22:25,Chicken Tikka Masala,1,8.95,5
13484,19-02-2019 15:03,Dupiaza - Chicken,1,8.95,5
13483,18-02-2019 19:26,Chicken Tikka Masala,1,8.95,7
13480,18-02-2019 17:46,Korma - Chicken,1,8.95,8
13478,17-02-2019 21:43,Bhuna - Chicken,1,8.95,4
13462,16-02-2019 19:21,Saag - Lamb,2,8.95,4
13459,16-02-2019 18:45,Korma - Chicken Tikka,1,8.95,8
13458,16-02-2019 18:41,Chicken Tikka Masala,1,8.95,5
13456,16-02-2019 18:26,Korma - Chicken,2,8.95,7
13454,16-02-2019 18:15,Chicken Tikka Masala,1,8.95,6
13452,16-02-2019 18:13,Chicken Tikka Masala,1,8.95,6
13444,16-02-2019 17:13,Korma - Chicken,1,8.95,6
13442,16-02-2019 11:22,Tandoori Chicken Masala,1,8.95,11
13442,16-02-2019 11:22,Dupiaza - Chicken,2,8.95,11
13441,15-02-2019 23:00,Korma - Chicken,1,8.95,5
13426,15-02-2019 18:32,Dhansak - Chicken Tikka,1,8.95,3
13420,15-02-2019 18:16,Methi - Chicken,1,8.95,8
13418,15-02-2019 18:04,Chicken Tikka Jalfrezi,1,8.95,7
13414,15-02-2019 17:09,Korma - Chicken,1,8.95,5
13411,14-02-2019 20:31,Vindaloo - Prawn,1,8.95,7
13410,14-02-2019 20:08,Lamb Tikka (Main),1,8.95,3
13400,14-02-2019 18:55,Chicken Tikka Masala,1,8.95,6
13396,14-02-2019 18:30,Chicken Tikka Masala,1,8.95,8
13395,14-02-2019 18:27,Bhuna - Chicken Tikka,2,8.95,6
13394,14-02-2019 18:20,Korma - Chicken,2,8.95,4
13384,13-02-2019 18:53,Dhansak - Chicken Tikka,1,8.95,3
13378,12-02-2019 19:30,Chicken Karahi,1,8.95,5
13376,12-02-2019 18:37,Pathia - Chicken,1,8.95,7
13374,12-02-2019 18:19,Rogon - Lamb,1,8.95,5
13373,12-02-2019 18:14,Chicken Tikka Masala,1,8.95,7
13366,11-02-2019 18:04,Bhuna - Chicken Tikka,1,8.95,10
13359,10-02-2019 19:06,Lamb Tikka (Main),1,8.95,4
13348,09-02-2019 20:41,Chicken Tikka (Main),1,8.95,7
13346,09-02-2019 20:04,Chicken Tikka Garlic,1,8.95,9
13343,09-02-2019 19:36,Chicken Tikka Jalfrezi,1,8.95,7
13343,09-02-2019 19:36,Chicken Tikka Chilli Masala,1,8.95,7
13335,09-02-2019 18:24,Chicken Tikka Chilli Masala,1,8.95,8
13330,09-02-2019 18:11,Chicken Tikka (Main),1,8.95,3
13322,09-02-2019 15:59,Chicken Tikka (Main),1,8.95,5
13316,08-02-2019 19:08,Chicken Tikka (Main),1,8.95,6
13315,08-02-2019 19:05,Bhuna - Chicken,1,8.95,6
13310,08-02-2019 18:07,Dhansak - Lamb,1,8.95,5
13306,08-02-2019 17:54,Lamb Tikka (Main),1,8.95,5
13293,07-02-2019 18:28,Paneer Tikka Masala,1,8.95,2
13289,07-02-2019 17:36,Bhuna - Chicken Tikka,1,8.95,4
13288,07-02-2019 16:49,Saag - Chicken,1,8.95,3
13286,07-02-2019 15:07,Chicken Tikka Masala,1,8.95,4
13286,07-02-2019 15:07,Dupiaza - Chicken Tikka,1,8.95,4
13285,06-02-2019 21:26,Chicken Tikka Masala,1,8.95,5
13283,06-02-2019 20:01,Mushroom - Chicken,1,8.95,5
13282,06-02-2019 19:56,Chicken Karahi,1,8.95,9
13281,06-02-2019 19:36,Dhansak - Chicken Tikka,1,8.95,3
13264,05-02-2019 17:24,Korma - Chicken,1,8.95,7
13251,03-02-2019 20:43,Chicken Tikka Masala,1,8.95,7
13246,03-02-2019 18:46,Chicken Karahi,1,8.95,7
13239,02-02-2019 21:35,Tandoori Chicken Masala,1,8.95,6
13237,02-02-2019 20:30,Rogon - Chicken,1,8.95,9
13234,02-02-2019 19:54,Rogon - Lamb,2,8.95,3
13226,02-02-2019 19:04,Tandoori Chicken (Main),1,8.95,3
13225,02-02-2019 19:03,Dhansak - Chicken Tikka,1,8.95,5
13224,02-02-2019 18:45,Methi - Lamb,1,8.95,4
13220,02-02-2019 18:19,Dupiaza - Chicken,1,8.95,8
13218,02-02-2019 18:15,Chicken Karahi,1,8.95,4
13217,02-02-2019 18:12,Chicken Karahi,1,8.95,4
13211,02-02-2019 17:31,Dupiaza - Chicken,1,8.95,5
13209,02-02-2019 17:23,Korma - Lamb,1,8.95,6
13208,02-02-2019 17:10,Saag - Chicken,1,8.95,7
13205,02-02-2019 16:12,Korma - Chicken,1,8.95,6
13200,01-02-2019 22:09,Korma - Chicken,1,8.95,4
13197,01-02-2019 19:38,Tandoori Chicken (Main),1,8.95,2
13194,01-02-2019 19:04,Chicken Tikka (Main),1,8.95,5
13192,01-02-2019 18:47,Chicken Tikka Masala,1,8.95,11
13187,01-02-2019 18:14,Bhuna - Chicken,1,8.95,7
13184,01-02-2019 18:05,Chicken Tikka (Main),1,8.95,13
13182,01-02-2019 17:36,Chicken Tikka Masala,1,8.95,5
13182,01-02-2019 17:36,Tandoori Chicken Masala,1,8.95,5
13181,01-02-2019 17:26,Pathia - Chicken Tikka,1,8.95,4
13172,31-01-2019 19:22,Korma - Chicken,1,8.95,5
13172,31-01-2019 19:22,Chicken Tikka Masala,1,8.95,5
13171,31-01-2019 19:20,Bhuna - Chicken,1,8.95,9
13167,31-01-2019 18:23,Korma - Chicken,2,8.95,4
13150,30-01-2019 17:14,Chicken Tikka Masala,2,8.95,5
13134,27-01-2019 22:28,Lamb Tikka Masala,1,8.95,9
13134,27-01-2019 22:28,Korma - Chicken,1,8.95,9
13129,27-01-2019 19:59,Chicken Tikka Masala,1,8.95,3
13127,27-01-2019 19:13,Korma - Chicken,1,8.95,4
13105,26-01-2019 19:29,Bhuna - Lamb,1,8.95,11
13101,26-01-2019 18:46,Chicken Tikka Masala,1,8.95,5
13100,26-01-2019 18:44,Dhansak - Chicken,1,8.95,5
13099,26-01-2019 18:44,Korma - Chicken,1,8.95,5
13099,26-01-2019 18:44,Bhuna - Lamb,1,8.95,5
13092,26-01-2019 18:01,Chicken Tikka (Main),1,8.95,10
13084,25-01-2019 20:22,Paneer Tikka Masala,1,8.95,7
13080,25-01-2019 18:53,Bhuna - Lamb,1,8.95,8
13078,25-01-2019 18:38,Korma - Chicken Tikka,1,8.95,7
13077,25-01-2019 18:38,Chicken Tikka Masala,1,8.95,7
13074,25-01-2019 18:20,Korma - Chicken,1,8.95,5
13064,25-01-2019 17:49,Chicken Tikka Masala,1,8.95,7
13063,24-01-2019 21:26,Korma - Chicken,2,8.95,3
13060,24-01-2019 19:35,Korma - Chicken,3,8.95,6
13060,24-01-2019 19:35,Chicken Tikka Masala,1,8.95,6
13059,24-01-2019 19:19,Chicken Tikka Pasanda,1,8.95,6
13059,24-01-2019 19:19,Lamb Tikka Pasanda,1,8.95,6
13056,24-01-2019 17:55,Rogon - Chicken,1,8.95,8
13055,24-01-2019 17:38,Chicken Tikka Jalfrezi,1,8.95,8
13054,24-01-2019 17:10,Chicken Tikka Masala,1,8.95,6
13050,24-01-2019 16:32,Pathia - Chicken,1,8.95,5
13042,22-01-2019 19:44,Curry - Prawn,1,8.95,5
13039,22-01-2019 18:35,Korma - Lamb,1,8.95,4
13033,20-01-2019 19:00,Korma - Chicken,1,8.95,5
13032,20-01-2019 18:57,Paneer Tikka Masala,1,8.95,11
13031,20-01-2019 18:42,Chicken Tikka (Main),1,8.95,5
13031,20-01-2019 18:42,Chicken Tikka Masala,1,8.95,5
13017,19-01-2019 19:14,Chicken Tikka Masala,2,8.95,10
13015,19-01-2019 19:10,Chicken Tikka Masala,1,8.95,9
13014,19-01-2019 19:08,Korma - Chicken,1,8.95,5
13013,19-01-2019 19:03,Tandoori Chicken Masala,1,8.95,8
13012,19-01-2019 19:01,Saag - Chicken,1,8.95,6
13009,19-01-2019 18:48,Chicken Tikka Masala,1,8.95,6
13008,19-01-2019 18:43,Dupiaza - Chicken,2,8.95,5
13007,19-01-2019 18:29,Korma - Lamb,1,8.95,11
13001,19-01-2019 17:33,Korma - Chicken,2,8.95,7
12996,19-01-2019 16:36,Bhuna - Lamb,1,8.95,4
12994,19-01-2019 13:39,Korma - Chicken,1,8.95,6
12993,19-01-2019 13:26,Korma - Lamb,1,8.95,5
12992,18-01-2019 21:33,Lamb Tikka Masala,1,8.95,7
12990,18-01-2019 20:14,Pathia - Lamb,1,8.95,4
12989,18-01-2019 20:09,Rogon - Chicken,1,8.95,13
12986,18-01-2019 19:30,Korma - Lamb,1,8.95,9
12983,18-01-2019 18:37,Korma - Chicken,1,8.95,7
12981,18-01-2019 18:25,Tandoori Chicken (Main),1,8.95,9
12979,18-01-2019 18:20,Chicken Tikka Jalfrezi,1,8.95,7
12978,18-01-2019 18:17,Madras - Prawn,1,8.95,8
12975,18-01-2019 17:27,Chicken Karahi,1,8.95,4
12974,18-01-2019 17:21,Tandoori Chicken (Main),1,8.95,5
12974,18-01-2019 17:21,Korma - Chicken,1,8.95,5
12966,17-01-2019 18:54,Vegetable Karahi,1,8.95,6
12962,17-01-2019 18:03,Chicken Tikka (Main),1,8.95,3
12962,17-01-2019 18:03,Chicken Tikka Chilli Masala,2,8.95,3
12961,17-01-2019 17:28,Curry - Prawn,1,8.95,7
12958,16-01-2019 20:36,Chicken Tikka (Main),1,8.95,6
12956,16-01-2019 19:20,Bhuna - Lamb,1,8.95,5
12951,15-01-2019 20:16,Lamb Tikka (Main),1,8.95,3
12948,15-01-2019 18:29,Korma - Chicken,1,8.95,5
12946,15-01-2019 17:35,Saag - Chicken,1,8.95,5
12941,14-01-2019 17:46,Chicken Tikka Masala,1,8.95,6
12936,13-01-2019 19:15,Bhuna - Lamb,1,8.95,9
12920,12-01-2019 20:00,Chicken Tikka Masala,1,8.95,5
12918,12-01-2019 19:41,Rogon - Lamb,1,8.95,5
12917,12-01-2019 19:40,Korma - Chicken,1,8.95,5
12910,12-01-2019 18:55,Chicken Tikka Masala,1,8.95,8
12908,12-01-2019 18:15,Korma - Chicken,1,8.95,7
12903,12-01-2019 16:53,Chicken Tikka Masala,1,8.95,5
12903,12-01-2019 16:53,Chicken Tikka (Main),1,8.95,5
12894,11-01-2019 18:46,Korma - Chicken Tikka,1,8.95,5
12893,11-01-2019 18:44,Chicken Tikka Masala,1,8.95,6
12892,11-01-2019 18:34,Dhansak - Lamb,1,8.95,5
12884,10-01-2019 22:21,Chicken Tikka Jalfrezi,1,8.95,7
12874,09-01-2019 19:17,Bhuna - Chicken Tikka,1,8.95,5
12870,08-01-2019 21:20,Chicken Tikka Jalfrezi,1,8.95,5
12863,08-01-2019 18:26,Korma - Chicken,1,8.95,4
12861,08-01-2019 17:47,Saag - Chicken,1,8.95,4
12861,08-01-2019 17:47,Pathia - Chicken,1,8.95,4
12851,06-01-2019 18:34,Bhuna - Chicken,1,8.95,7
12847,05-01-2019 20:46,Methi - Chicken,1,8.95,3
12845,05-01-2019 20:27,Korma - Chicken,1,8.95,3
12842,05-01-2019 19:39,Bhuna - Chicken,1,8.95,15
12840,05-01-2019 19:20,Korma - Chicken,1,8.95,6
12830,05-01-2019 18:14,Chicken Tikka (Main),1,8.95,7
12828,05-01-2019 18:08,Curry - Prawn,1,8.95,7
12823,05-01-2019 16:55,Korma - Chicken,2,8.95,5
12821,05-01-2019 16:45,Bhuna - Chicken,1,8.95,5
12814,04-01-2019 20:30,Korma - Chicken Tikka,1,8.95,9
12809,04-01-2019 19:12,Korma - Chicken,1,8.95,5
12806,04-01-2019 18:34,Saag - Chicken,1,8.95,4
12805,04-01-2019 18:31,Lamb Tikka Pasanda,1,8.95,4
12800,04-01-2019 17:47,Chicken Tikka Masala,1,8.95,8
12799,04-01-2019 17:44,Korma - Chicken,1,8.95,9
12793,03-01-2019 18:08,Bhuna - Lamb,1,8.95,4
12792,03-01-2019 18:03,Dupiaza - Chicken,1,8.95,4
12789,03-01-2019 17:26,Chicken Tikka (Main),1,8.95,9
12783,02-01-2019 17:39,Chicken Tikka Masala,1,8.95,11
12775,01-01-2019 19:58,Paneer Tikka Masala,1,8.95,4
12767,01-01-2019 16:54,Chicken Tikka Masala,1,8.95,8
12763,31-12-2018 20:54,Chicken Tikka Jalfrezi,1,8.95,10
12762,31-12-2018 20:14,Dhansak - Lamb,1,8.95,5
12759,31-12-2018 19:33,Korma - Chicken,1,8.95,6
12758,31-12-2018 19:31,Korma - Chicken,1,8.95,10
12754,31-12-2018 19:07,Lamb Tikka (Main),1,8.95,13
12753,31-12-2018 19:06,Korma - Chicken,1,8.95,4
12751,31-12-2018 19:02,Korma - Chicken,1,8.95,6
12750,31-12-2018 18:51,Korma - Chicken,1,8.95,4
12750,31-12-2018 18:51,Saag - Chicken,1,8.95,4
12747,31-12-2018 18:32,Chicken Tikka Masala,1,8.95,11
12746,31-12-2018 18:30,Dupiaza - Chicken,2,8.95,5
12745,31-12-2018 18:23,Korma - Chicken,1,8.95,9
12735,31-12-2018 16:40,Chicken Tikka Masala,1,8.95,16
12735,31-12-2018 16:40,Korma - Chicken,1,8.95,16
12734,31-12-2018 16:29,Chicken Tikka Masala,2,8.95,7
12732,31-12-2018 12:13,Chicken Tikka Masala,1,8.95,5
12724,30-12-2018 18:56,Rogon - Lamb,1,8.95,4
12719,30-12-2018 17:57,Chicken Tikka Masala,1,8.95,10
12717,30-12-2018 17:37,Korma - Chicken,1,8.95,6
12716,30-12-2018 17:34,Dhansak - Chicken,1,8.95,6
12715,30-12-2018 17:00,Mushroom - Chicken,1,8.95,8
12708,29-12-2018 17:40,Chicken Tikka Chilli Masala,2,8.95,6
12702,29-12-2018 13:40,Lamb Tikka Jalfrezi,1,8.95,13
12699,28-12-2018 20:04,Bhuna - Chicken,1,8.95,3
12693,28-12-2018 18:48,Lamb Tikka Chilli Masala,1,8.95,8
12688,28-12-2018 17:48,Lamb Tikka Chilli Masala,1,8.95,3
12685,28-12-2018 16:47,Korma - Chicken,1,8.95,7
12685,28-12-2018 16:47,Bhuna - Chicken,1,8.95,7
12684,28-12-2018 12:40,Chicken Tikka Masala,1,8.95,4
12683,27-12-2018 20:41,Chicken Tikka Jalfrezi,1,8.95,4
12682,27-12-2018 19:17,Saag - Chicken,1,8.95,8
12680,27-12-2018 18:58,Bhuna - Chicken,1,8.95,10
12679,27-12-2018 18:51,Korma - Chicken,1,8.95,16
12676,27-12-2018 16:10,Dupiaza - Chicken Tikka,1,8.95,7
12672,26-12-2018 18:13,Paneer Tikka Masala,1,8.95,14
12671,26-12-2018 18:12,Lamb Tikka Masala,1,8.95,6
12669,26-12-2018 18:10,Lamb Tikka Garlic,1,8.95,4
12666,26-12-2018 17:20,Chicken Tikka Masala,1,8.95,4
12666,26-12-2018 17:20,Rogon - Chicken,1,8.95,4
12654,24-12-2018 18:59,Korma - Chicken,1,8.95,5
12653,24-12-2018 18:48,Chicken Tikka Masala,1,8.95,8
12646,24-12-2018 18:07,Chicken Tikka Masala,1,8.95,7
12644,24-12-2018 17:54,Rogon - Lamb,1,8.95,4
12643,24-12-2018 17:39,Pathia - Chicken Tikka,1,8.95,6
12643,24-12-2018 17:39,Dupiaza - Chicken,2,8.95,6
12634,23-12-2018 19:44,Saag - Lamb,1,8.95,14
12630,23-12-2018 18:36,Lamb Tikka Masala,1,8.95,13
12628,23-12-2018 18:25,Vegetable Karahi,1,8.95,10
12624,23-12-2018 17:34,Chicken Tikka Pasanda,2,8.95,10
12614,22-12-2018 20:34,Chicken Tikka Masala,1,8.95,6
12605,22-12-2018 19:02,Korma - Chicken,1,8.95,4
12597,22-12-2018 18:15,Chicken Tikka Chilli Masala,1,8.95,8
12596,22-12-2018 18:02,Korma - Chicken,1,8.95,6
12592,22-12-2018 17:27,Chicken Tikka Jalfrezi,1,8.95,8
12591,21-12-2018 22:00,Chicken Tikka Masala,1,8.95,8
12584,21-12-2018 19:38,Lamb Tikka Jalfrezi,1,8.95,5
12583,21-12-2018 19:33,Chicken Tikka Masala,1,8.95,5
12582,21-12-2018 19:33,Lamb Tikka (Main),1,8.95,3
12580,21-12-2018 19:19,Chicken Tikka Garlic,1,8.95,8
12580,21-12-2018 19:19,Saag - Lamb,1,8.95,8
12577,21-12-2018 18:54,Saag - Lamb,1,8.95,7
12574,21-12-2018 17:25,Paneer Tikka Masala,1,8.95,7
12571,21-12-2018 16:49,Chicken Tikka (Main),1,8.95,12
12568,21-12-2018 11:31,Korma - Chicken,1,8.95,12
12565,20-12-2018 21:06,Pathia - Chicken,1,8.95,4
12564,20-12-2018 20:33,Tandoori Chicken (Main),1,8.95,7
12549,19-12-2018 18:07,Chicken Tikka Jalfrezi,1,8.95,3
12545,18-12-2018 19:40,Korma - Chicken,1,8.95,3
12541,18-12-2018 18:33,Pathia - Lamb,1,8.95,4
12539,18-12-2018 15:01,Dupiaza - Chicken,1,8.95,6
12539,18-12-2018 15:01,Korma - Chicken,1,8.95,6
12538,18-12-2018 13:56,Korma - Chicken,1,8.95,4
12537,18-12-2018 13:04,Chicken Tikka Jalfrezi,1,8.95,5
12533,17-12-2018 20:05,Chicken Tikka Jalfrezi,1,8.95,3
12530,17-12-2018 18:47,Chicken Tikka Pasanda,1,8.95,4
12530,17-12-2018 18:47,Korma - Chicken,1,8.95,4
12523,16-12-2018 18:27,Chicken Tikka Masala,1,8.95,8
12521,16-12-2018 18:14,Korma - Chicken,1,8.95,4
12516,16-12-2018 17:20,Korma - Chicken,1,8.95,5
12516,16-12-2018 17:20,Lamb Tikka (Main),1,8.95,5
12512,15-12-2018 20:20,Chicken Tikka Jalfrezi,1,8.95,6
12511,15-12-2018 19:56,Paneer Tikka Masala,1,8.95,3
12501,15-12-2018 18:41,Rogon - Chicken,1,8.95,7
12500,15-12-2018 18:34,Bhuna - Lamb,1,8.95,5
12499,15-12-2018 18:22,Rogon - Chicken,1,8.95,5
12496,15-12-2018 18:08,Madras - Prawn,1,8.95,9
12486,15-12-2018 17:17,Korma - Chicken,1,8.95,12
12485,15-12-2018 16:53,Chicken Tikka (Main),2,8.95,9
12472,14-12-2018 19:24,Chicken Tikka (Main),1,8.95,8
12471,14-12-2018 19:16,Rogon - Chicken Tikka,1,8.95,4
12466,14-12-2018 18:47,Chicken Tikka Masala,1,8.95,7
12464,14-12-2018 18:25,Bhuna - Chicken Tikka,1,8.95,10
12463,14-12-2018 18:08,Bhuna - Chicken,1,8.95,4
12461,14-12-2018 17:53,Chicken Tikka (Main),1,8.95,10
12459,14-12-2018 17:49,Lamb Tikka Chilli Masala,1,8.95,9
12459,14-12-2018 17:49,Korma - Chicken,1,8.95,9
12458,14-12-2018 17:42,Chicken Tikka Chilli Masala,1,8.95,8
12455,14-12-2018 17:26,Korma - Chicken,2,8.95,6
12454,13-12-2018 21:58,Chicken Tikka Jalfrezi,1,8.95,5
12452,13-12-2018 20:17,Chicken Tikka Masala,1,8.95,4
12449,13-12-2018 19:39,Dhansak - Chicken,2,8.95,12
12447,13-12-2018 18:49,Chicken Tikka Jalfrezi,1,8.95,5
12444,13-12-2018 18:34,Chicken Tikka Garlic,1,8.95,9
12443,13-12-2018 18:25,Korma - Chicken,2,8.95,4
12440,13-12-2018 17:31,Chicken Tikka Jalfrezi,1,8.95,7
12436,12-12-2018 19:45,Mushroom - Lamb,1,8.95,5
12433,12-12-2018 18:50,Chicken Tikka Masala,1,8.95,7
12431,12-12-2018 18:22,Dupiaza - Chicken Tikka,1,8.95,6
12424,11-12-2018 17:58,Lamb Tikka Pasanda,1,8.95,2
12423,11-12-2018 17:16,Chicken Tikka Masala,1,8.95,20
12420,10-12-2018 19:36,Methi - Lamb,1,8.95,5
12413,10-12-2018 17:35,Saag - Chicken,1,8.95,3
12403,09-12-2018 17:44,Chicken Tikka Masala,1,8.95,3
12393,08-12-2018 19:59,Chicken Tikka Garlic,1,8.95,5
12385,08-12-2018 19:10,Bhuna - Chicken,1,8.95,5
12384,08-12-2018 19:08,Dupiaza - Chicken,2,8.95,5
12382,08-12-2018 18:52,Dhansak - Chicken,1,8.95,10
12382,08-12-2018 18:52,Bhuna - Lamb,1,8.95,10
12381,08-12-2018 18:48,Korma - Chicken,2,8.95,4
12379,08-12-2018 18:38,Dhansak - Chicken,1,8.95,7
12378,08-12-2018 18:35,Chicken Tikka Masala,1,8.95,4
12375,08-12-2018 18:03,Chicken Tikka Chilli Masala,2,8.95,6
12368,07-12-2018 20:33,Korma - Chicken,1,8.95,4
12367,07-12-2018 19:50,Chicken Tikka Masala,1,8.95,7
12363,07-12-2018 19:25,Korma - Chicken,1,8.95,4
12355,07-12-2018 18:47,Tandoori Chicken Masala,1,8.95,5
12348,07-12-2018 17:51,Bhuna - Chicken Tikka,1,8.95,14
12348,07-12-2018 17:51,Chicken Tikka Garlic,1,8.95,14
12343,06-12-2018 18:59,Chicken Tikka Jalfrezi,1,8.95,8
12338,06-12-2018 17:16,Curry - Prawn,2,8.95,5
12337,06-12-2018 14:18,Dupiaza - Chicken,1,8.95,4
12336,05-12-2018 22:33,Paneer Tikka Masala,1,8.95,4
12321,04-12-2018 17:10,Chicken Tikka Masala,1,8.95,6
12317,03-12-2018 18:15,Chicken Tikka Chilli Masala,1,8.95,8
12314,03-12-2018 17:00,Korma - Chicken Tikka,1,8.95,7
12308,02-12-2018 18:52,Tandoori Chicken Masala,1,8.95,7
12303,02-12-2018 18:29,Chicken Tikka Masala,1,8.95,4
12303,02-12-2018 18:29,Korma - Chicken,1,8.95,4
12299,02-12-2018 17:36,Korma - Lamb,1,8.95,5
12296,02-12-2018 13:36,Bhuna - Chicken Tikka,1,8.95,4
12295,01-12-2018 22:54,Dupiaza - Chicken,1,8.95,5
12288,01-12-2018 18:59,Dhansak - Chicken,1,8.95,10
12278,01-12-2018 17:58,Chicken Tikka Masala,1,8.95,12
12278,01-12-2018 17:58,Curry - Prawn,1,8.95,12
12277,01-12-2018 17:50,Korma - Chicken,2,8.95,7
12273,01-12-2018 17:14,Dupiaza - Chicken,1,8.95,5
12271,01-12-2018 13:48,Tandoori Chicken (Main),1,8.95,2
12269,30-11-2018 21:55,Lamb Tikka Pasanda,1,8.95,4
12268,30-11-2018 21:41,Korma - Chicken,1,8.95,7
12265,30-11-2018 20:47,Chicken Tikka (Main),1,8.95,4
12262,30-11-2018 20:19,Chicken Tikka Masala,1,8.95,5
12261,30-11-2018 20:17,Chicken Tikka Masala,1,8.95,7
12255,30-11-2018 19:11,Chicken Tikka Masala,2,8.95,4
12253,30-11-2018 19:10,Chicken Tikka (Main),1,8.95,11
12251,30-11-2018 18:59,Chicken Tikka Masala,1,8.95,9
12250,30-11-2018 18:53,Bhuna - Lamb,1,8.95,2
12247,30-11-2018 18:31,Sheek Kebab (Main),1,8.95,4
12245,30-11-2018 18:27,Dhansak - Chicken Tikka,1,8.95,7
12244,30-11-2018 18:25,Chicken Tikka (Main),1,8.95,13
12239,30-11-2018 17:58,Chicken Tikka Pasanda,1,8.95,6
12239,30-11-2018 17:58,Chicken Tikka Jalfrezi,1,8.95,6
12230,29-11-2018 18:43,Chicken Tikka (Main),1,8.95,4
12227,29-11-2018 12:50,Dupiaza - Chicken,1,8.95,4
12218,28-11-2018 17:19,Tandoori Chicken (Main),1,8.95,7
12209,26-11-2018 19:29,Korma - Chicken,1,8.95,4
12194,25-11-2018 18:12,Dupiaza - Chicken,1,8.95,11
12194,25-11-2018 18:12,Chicken Tikka Masala,1,8.95,11
12191,25-11-2018 17:32,Methi - Chicken,1,8.95,5
12190,25-11-2018 16:37,Chicken Tikka Jalfrezi,1,8.95,7
12177,24-11-2018 18:28,Korma - Chicken,1,8.95,7
12172,24-11-2018 18:05,Dhansak - Chicken,1,8.95,5
12168,24-11-2018 16:42,Chicken Tikka Masala,1,8.95,5
12168,24-11-2018 16:42,Lamb Tikka Chilli Masala,1,8.95,5
12168,24-11-2018 16:42,Korma - Chicken,1,8.95,5
12167,24-11-2018 16:36,Korma - Chicken,1,8.95,3
12166,24-11-2018 16:28,Saag - Chicken,1,8.95,3
12163,23-11-2018 19:43,Chicken Tikka (Main),2,8.95,9
12159,23-11-2018 19:12,Dupiaza - Lamb,1,8.95,5
12158,23-11-2018 19:08,Chicken Tikka Masala,1,8.95,6
12152,23-11-2018 17:46,Lamb Tikka Pasanda,1,8.95,7
12148,23-11-2018 17:30,Korma - Chicken Tikka,1,8.95,4
12144,22-11-2018 18:18,Chicken Tikka Jalfrezi,1,8.95,5
12144,22-11-2018 18:18,Chicken Tikka Chilli Masala,1,8.95,5
12142,21-11-2018 22:18,Tandoori Chicken (Main),1,8.95,5
12141,21-11-2018 21:34,Tandoori Chicken (Main),1,8.95,5
12138,21-11-2018 20:03,Chicken Tikka Jalfrezi,1,8.95,6
12131,21-11-2018 14:08,Korma - Chicken,2,8.95,4
12126,20-11-2018 19:20,Chicken Tikka Pasanda,1,8.95,12
12123,20-11-2018 17:52,Curry - Prawn,1,8.95,7
12122,20-11-2018 10:36,Chicken Karahi,1,8.95,7
12122,20-11-2018 10:36,Chicken Tikka Masala,1,8.95,7
12109,18-11-2018 18:38,Chicken Tikka (Main),2,8.95,8
12108,18-11-2018 18:05,Chicken Tikka Masala,1,8.95,9
12107,18-11-2018 18:01,Tandoori Chicken (Main),1,8.95,7
12104,18-11-2018 17:32,Chicken Tikka (Main),1,8.95,7
12104,18-11-2018 17:32,Chicken Tikka Jalfrezi,1,8.95,7
